Source_ID,Source_Name,Status_Code,Status_Description,Type_Code,Type_Desc,Address,City,State_Abbr,Postal_Code,Degree_of_Shortage,Designation_Date,Designation_Last_Update_Date,Designation_Pop,Estimated_Underserved_Pop,Estimated_Served_Pop,Formal_Ratio,Total_FTE_Clinicians,Metropolitan_Indicator_Code,Metropolitan_Indicator_Desc,Provider_Ratio_Goal,Percent_Pop_Below_Poverty,HPSA_Score,HPSA_Shortage,Discipline_Class_Num,Discipline_Class_Desc,Component_Source_ID,Component_Source_Name,Component_Status_Code,Component_Status_Desc,Component_Type_Code,Component_Type_Desc,Component_State_Abbr,Component_Postal_Code,Component_Designation_Date,Component_Designation_Date_String,Component_Designation_Last_Update_Date,Geography_ID,CountyFIPS,County_Name,StateCountyFIPS,State_FIPS,State_Abbr_2,State_Name,Primary_State_Name,Primary_State_FIPS,Primary_HHS_Region_Name,US_Mexico_Border_County,US_Mexico_Border_100km,Data_Warehouse_Record_Create_Date,Data_Warehouse_Record_Create_Date_Text,HPSA_Name,HPSA_Component_Name,Break_in_Designation,Geocoding_Primary_X,Geocoding_Primary_Y,HPSA_Pop_Type_Code,HPSA_Pop_Type_Desc,HPSA_Resident_Civilian_Pop,Common_City_Name_with_State_Abbr,Common_Postal_Code,Common_County_Name,Common_StateCounty_FIPS,Common_State_Abbr,Common_State_Name,Common_State_FIPS,Common_Region_Name,HPSA_Withdrawn_Date,HPSA_Withdrawn_Date_String,Provider_Type,Rural_Status_Code,Rural_Status_Desc,HPSA_Designation_Pop_Type_Desc,BHCMIS_OrgID
6289992862,MBCI OUTPATIENT CLINIC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",210 Hospital Cir,Choctaw,MS,39350-6781,,10/23/2002,8/18/2019,,,,,,M,Metropolitan,,,21,,6,Dental Health,6289992862,MBCI OUTPATIENT CLINIC,0,Unknown,UNK,Unknown,,,,,,POINT,99,Neshoba,28099,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Mbci Outpatient Clinic,Mbci Outpatient Clinic,N,-89.22987278,32.78279399,,,,Choctaw,39350,"Neshoba County, MS",28099,MS,Mississippi,28,Region IV,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6288847432,TUCKER DAY SCHOOL,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",245 W Tucker Cir,Philadelphia,MS,39350-4860,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,21,,6,Dental Health,6288847432,TUCKER DAY SCHOOL,0,Unknown,UNK,Unknown,,,,,,POINT,99,Neshoba,28099,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Tucker Day School,Tucker Day School,N,-89.06401112,32.70845408,,,,Philadelphia,39350,"Neshoba County, MS",28099,MS,Mississippi,28,Region IV,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6288250566,CONEHATTA HS,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",376 Campus Rd,Conehatta,MS,39057-2800,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,21,,6,Dental Health,6288250566,CONEHATTA HS,0,Unknown,UNK,Unknown,,,,,,POINT,101,Newton,28101,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Conehatta Hs,Conehatta Hs,N,-89.27072011,32.45582104,,,,Conehatta,39057,"Newton County, MS",28101,MS,Mississippi,28,Region IV,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6286258029,RED WATER HS,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1930 N Pearl St,Carthage,MS,39051-8220,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,21,,6,Dental Health,6286258029,RED WATER HS,0,Unknown,UNK,Unknown,,,,,,POINT,79,Leake,28079,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Red Water Hs,Red Water Hs,N,-89.53646868,32.75773796,,,,Carthage,39051,"Leake County, MS",28079,MS,Mississippi,28,Region IV,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6285853244,MS BAND OF CHOCTAW HOSPITAL,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",210 Hospital Cir,Choctaw,MS,39350-6781,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,21,,6,Dental Health,6285853244,MS BAND OF CHOCTAW HOSPITAL,0,Unknown,UNK,Unknown,,,,,,POINT,99,Neshoba,28099,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,MS Band of Choctaw Hospital,MS Band of Choctaw Hospital,N,-89.22987278,32.78279399,,,,Choctaw,39350,"Neshoba County, MS",28099,MS,Mississippi,28,Region IV,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6285334432,BOG'CH'TO HS,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",124 Big Creek Cir,Philadelphia,MS,39350-9004,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,21,,6,Dental Health,6285334432,BOG'CH'TO HS,0,Unknown,UNK,Unknown,,,,,,POINT,99,Neshoba,28099,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Bog'CH'to Hs,Bog'CH'to Hs,N,-88.93213248,32.83267964,,,,Philadelphia,39350,"Neshoba County, MS",28099,MS,Mississippi,28,Region IV,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62799927A5,WHITE EARTH,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",40520 County Highway 34,Ogema,MN,56569-9612,,2/24/2015,9/9/2019,,,,,,0,Unknown,,,22,,6,Dental Health,62799927A5,WHITE EARTH,0,Unknown,UNK,Unknown,,,,,,POINT,5,Becker,27005,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,White Earth,White Earth,N,-95.85719841,47.09296508,,,,Ogema,56569,"Becker County, MN",27005,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62799927A1,NETT LAKE HEALTH CTR,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",5219 St John Dr,Orr,MN,55771-8232,,10/26/2002,10/31/2019,,,,,,M,Metropolitan,,,15,,6,Dental Health,62799927A1,NETT LAKE HEALTH CTR,0,Unknown,UNK,Unknown,,,,,,POINT,137,St. Louis,27137,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Nett Lake Health Center,Nett Lake Health Center,N,-93.09685461,48.10952368,,,,Orr,55771,"St. Louis County, MN",27137,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62799927A0,NE-IA-SHING HEALTH CTR,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",43500 Migizi Dr,Onamia,MN,56359-2241,,5/15/2012,9/9/2019,,,,,,M,Metropolitan,,,16,,6,Dental Health,62799927A0,NE-IA-SHING HEALTH CTR,0,Unknown,UNK,Unknown,,,,,,POINT,95,Mille Lacs,27095,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Northeast-Ia-Shing Health Center,Northeast-Ia-Shing Health Center,N,-93.75165709,46.17855992,,,,Onamia,56359,"Mille Lacs County, MN",27095,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
627999279Y,MIN-NO-AYA-WIN HC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",927 Trettel Ln,Cloquet,MN,55720-1345,,7/20/2011,10/25/2019,,,,,,M,Metropolitan,,,12,,6,Dental Health,627999279Y,MIN-NO-AYA-WIN HC,0,Unknown,UNK,Unknown,,,,,,POINT,17,Carlton,27017,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Min-No-Aya-Win Health Center,Min-No-Aya-Win Health Center,N,-92.49127206,46.7133755,,,,Cloquet,55720,"Carlton County, MN",27017,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6279992776,NAYTAHWAUSH HEALTH STATION,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",238 Church St,Naytahwaush,MN,56566-9313,,7/27/2006,9/9/2019,,,,,,N,Non-Metropolitan,,,22,,6,Dental Health,6279992776,NAYTAHWAUSH HEALTH STATION,0,Unknown,UNK,Unknown,,,,,,POINT,87,Mahnomen,27087,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Naytahwaush Health Station,Naytahwaush Health Station,N,-95.62964826,47.262467,,,,Naytahwaush,56566,"Mahnomen County, MN",27087,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6279992772,CASS LAKE HOSPITAL,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",425 7th St NW,Cass Lake,MN,56633-3360,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,22,,6,Dental Health,6279992772,CASS LAKE HOSPITAL,0,Unknown,UNK,Unknown,,,,,,POINT,21,Cass,27021,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Cass Lake Hospital,Cass Lake Hospital,N,-94.60830952,47.3841115,,,,Cass Lake,56633,"Cass County, MN",27021,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6279992758,RED LAKE COMP HEALTH HL,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",24760 Hospital Rd,Redlake,MN,56671,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,22,,6,Dental Health,6279992758,RED LAKE COMP HEALTH HL,0,Unknown,UNK,Unknown,,,,,,POINT,7,Beltrami,27007,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Red Lake Comprehensive Health Hl,Red Lake Comprehensive Health Hl,N,-95.02900806,47.87686304,,,,Redlake,56671,"Beltrami County, MN",27007,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
627999270I,GRAND PORTAGE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",62 Upper Rd,Grand Portage,MN,55605-3010,,10/17/2002,9/9/2019,,,,,,M,Metropolitan,,,6,,6,Dental Health,627999270I,GRAND PORTAGE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,31,Cook,27031,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Grand Portage Health Center,Grand Portage Health Center,N,-89.68157848,47.96678572,,,,Grand Portage,55605,"Cook County, MN",27031,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6279919118,PONEMAH HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",19155 Nodin St,Ponemah,MN,56666,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,22,,6,Dental Health,6279919118,PONEMAH HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,7,Beltrami,27007,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Ponemah Health Center,Ponemah Health Center,N,-94.93591999,48.01915,,,,Ponemah,56666,"Beltrami County, MN",27007,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6279256312,JUEL FAIRBANKS CHEMICAL DEPENDENCY SERVICES,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",806 Albert St N,Saint Paul,MN,55104-1303,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,17,,6,Dental Health,6279256312,JUEL FAIRBANKS CHEMICAL DEPENDENCY SERVICES,0,Unknown,UNK,Unknown,,,,,,POINT,123,Ramsey,27123,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Juel Fairbanks Chemical Dependency Services,Juel Fairbanks Chemical Dependency Services,N,-93.15875415,44.96538599,,,,Saint Paul,55104,"Ramsey County, MN",27123,MN,Minnesota,27,Region V,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6278482172,INDIAN HEALTH BOARD OF MINNEAPOLIS,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1315 E 24th St,Minneapolis,MN,55404-3975,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,17,,6,Dental Health,6278482172,INDIAN HEALTH BOARD OF MINNEAPOLIS,0,Unknown,UNK,Unknown,,,,,,POINT,53,Hennepin,27053,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Indian Health Board of Minneapolis,Indian Health Board of Minneapolis,N,-93.25526399,44.95887899,,,,Minneapolis,55404,"Hennepin County, MN",27053,MN,Minnesota,27,Region V,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6278372669,RED LAKE,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",24760 Hospital Rd,Redlake,MN,56671,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,22,,6,Dental Health,6278372669,RED LAKE,0,Unknown,UNK,Unknown,,,,,,POINT,7,Beltrami,27007,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Red Lake,Red Lake,N,-95.02900806,47.87686304,,,,Redlake,56671,"Beltrami County, MN",27007,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6276907953,BALL CLUB TRIBAL HS,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",30995 Arctic Rd,Deer River,MN,56636-2076,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,22,,6,Dental Health,6276907953,BALL CLUB TRIBAL HS,0,Unknown,UNK,Unknown,,,,,,POINT,61,Itasca,27061,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Ball Club Tribal Hs,Ball Club Tribal Hs,N,-93.93624192,47.32326776,,,,Deer River,56636,"Itasca County, MN",27061,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6275248108,LAKE LENA HEALTH STATION,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",45741 Grace Lake Rd,Sandstone,MN,55072-3203,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,16,,6,Dental Health,6275248108,LAKE LENA HEALTH STATION,0,Unknown,UNK,Unknown,,,,,,POINT,115,Pine,27115,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Lake Lena Health Station,Lake Lena Health Station,N,-92.46272204,46.06004727,,,,Sandstone,55072,"Pine County, MN",27115,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6274531721,PINE POINT HEALTH STATION,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",47520 282nd St.,Ponsford,MN,56575,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,22,,6,Dental Health,6274531721,PINE POINT HEALTH STATION,0,Unknown,UNK,Unknown,,,,,,POINT,5,Becker,27005,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Pine Point Health Station,Pine Point Health Station,N,-95.38389999,46.97658,,,,Ponsford,56575,"Becker County, MN",27005,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6274461106,BEMIDJI TRIBAL HEALTH STATION,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",705 5th St NW Ste D,Bemidji,MN,56601-2933,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,22,,6,Dental Health,6274461106,BEMIDJI TRIBAL HEALTH STATION,0,Unknown,UNK,Unknown,,,,,,POINT,7,Beltrami,27007,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Bemidji Tribal Health Station,Bemidji Tribal Health Station,N,-94.88848963,47.47263751,,,,Bemidji,56601,"Beltrami County, MN",27007,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6273098359,CTR FOR AMER INDIAN RESOURCES,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",211 W 4th St,Duluth,MN,55806-2719,,8/18/2019,10/31/2019,,,,,,0,Unknown,,,7,,6,Dental Health,6273098359,CTR FOR AMER INDIAN RESOURCES,0,Unknown,UNK,Unknown,,,,,,POINT,137,St. Louis,27137,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Center for American Indian Resources,Center for American Indian Resources,N,-92.10550044,46.78741041,,,,Duluth,55806,"St. Louis County, MN",27137,MN,Minnesota,27,Region V,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6272073012,EAST LAKE HEALTH STATION,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",36666 State Highway 65,Mcgregor,MN,55760-5710,,8/18/2019,10/31/2019,,,,,,0,Unknown,,,9,,6,Dental Health,6272073012,EAST LAKE HEALTH STATION,0,Unknown,UNK,Unknown,,,,,,POINT,1,Aitkin,27001,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,East Lake Health Station,East Lake Health Station,N,-93.28366835,46.54286254,,,,Mcgregor,55760,"Aitkin County, MN",27001,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6271811462,INGER TRIBAL HEALTH STATION,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",53736 County Road 146,Deer River,MN,56636-2405,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,22,,6,Dental Health,6271811462,INGER TRIBAL HEALTH STATION,0,Unknown,UNK,Unknown,,,,,,POINT,61,Itasca,27061,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Inger Tribal Health Station,Inger Tribal Health Station,N,-93.97881563,47.5519215,,,,Deer River,56636,"Itasca County, MN",27061,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6271449692,VERMILLION LAKE HEALTH STATION,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1610 Farm Rd S,Tower,MN,55790-8199,,8/18/2019,10/31/2019,,,,,,0,Unknown,,,17,,6,Dental Health,6271449692,VERMILLION LAKE HEALTH STATION,0,Unknown,UNK,Unknown,,,,,,POINT,137,St. Louis,27137,27,MN,Minnesota,Minnesota,27,Region V,N,N,12/17/2019,12/17/2019,Vermillion Lake Health Station,Vermillion Lake Health Station,N,-92.31996263,47.82435816,,,,Tower,55790,"St. Louis County, MN",27137,MN,Minnesota,27,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62699926NO,KEWEENAW BAY HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",102 Superior Ave,Baraga,MI,49908-9673,,11/9/2015,9/9/2019,,,,,,0,Unknown,,,10,,6,Dental Health,62699926NO,KEWEENAW BAY HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,13,Baraga,26013,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,Keweenaw Bay Health Center,Keweenaw Bay Health Center,N,-88.48797036,46.77951697,,,,Baraga,49908,"Baraga County, MI",26013,MI,Michigan,26,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62699926NN,LITTLE RIVER OTTAWA,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",310 9th St,Manistee,MI,49660-2102,,11/9/2015,9/9/2019,,,,,,0,Unknown,,,12,,6,Dental Health,62699926NN,LITTLE RIVER OTTAWA,0,Unknown,UNK,Unknown,,,,,,POINT,101,Manistee,26101,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,Little River Ottawa,Little River Ottawa,N,-86.31814088,44.23763547,,,,Manistee,49660,"Manistee County, MI",26101,MI,Michigan,26,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62699926NM,LITTLE TRAVERSE ODAWA,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",3434 M 119 Ste C,Harbor Springs,MI,49740-9373,,11/9/2015,9/9/2019,,,,,,0,Unknown,,,14,,6,Dental Health,62699926NM,LITTLE TRAVERSE ODAWA,0,Unknown,UNK,Unknown,,,,,,POINT,47,Emmet,26047,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,Little Traverse Odawa,Little Traverse Odawa,N,-84.90447148,45.41948099,,,,Harbor Springs,49740,"Emmet County, MI",26047,MI,Michigan,26,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62699926M7,GUN LAKE HEALTH SERVICES,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2872 Mission Dr,Shelbyville,MI,49344-9580,,7/19/2011,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,62699926M7,GUN LAKE HEALTH SERVICES,0,Unknown,UNK,Unknown,,,,,,POINT,5,Allegan,26005,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,Gun Lake Health Services,Gun Lake Health Services,N,-85.62630049,42.614466,,,,Shelbyville,49344,"Allegan County, MI",26005,MI,Michigan,26,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62699926M6,NIMKEE MEMORIAL HC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2591 S Leaton Rd,Mt Pleasant,MI,48858-8421,,7/19/2011,9/9/2019,,,,,,M,Metropolitan,,,5,,6,Dental Health,62699926M6,NIMKEE MEMORIAL HC,0,Unknown,UNK,Unknown,,,,,,POINT,73,Isabella,26073,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,Nimkee Memorial Health Center,Nimkee Memorial Health Center,N,-84.7077537,43.60316317,,,,Mt Pleasant,48858,"Isabella County, MI",26073,MI,Michigan,26,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62699926LZ,AIHFS DETROIT MI,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",4880 Lawndale St,Detroit,MI,48210-2010,,4/10/2012,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,62699926LZ,AIHFS DETROIT MI,0,Unknown,UNK,Unknown,,,,,,POINT,163,Wayne,26163,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,Aihfs Detroit MI,Aihfs Detroit MI,N,-83.14708391,42.32802424,,,,Detroit,48210,"Wayne County, MI",26163,MI,Michigan,26,Region V,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62699926LS,MANISTIQUE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",US 2,Manistique,MI,49854,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,12,,6,Dental Health,62699926LS,MANISTIQUE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,153,Schoolcraft,26153,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,Manistique Health Center,Manistique Health Center,N,-86.36896042,45.90345454,,,,Manistique,49854,"Schoolcraft County, MI",26153,MI,Michigan,26,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
62699926EL,Lac Vieux Desert Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",N5241 US Highway 45,Watersmeet,MI,49969-5115,,9/18/2017,9/9/2019,,,,,,0,Unknown,,,7,,6,Dental Health,62699926EL,Lac Vieux Desert Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,53,Gogebic,26053,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,Lac Vieux Desert Health Center,Lac Vieux Desert Health Center,N,-89.17861684,46.28797299,,,,Watersmeet,49969,"Gogebic County, MI",26053,MI,Michigan,26,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
626999262M,POKAGON POTAWATOMI,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",58620 Sink Rd,Dowagiac,MI,49047-9329,,1/27/2014,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,626999262M,POKAGON POTAWATOMI,0,Unknown,UNK,Unknown,,,,,,POINT,27,Cass,26027,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,Pokagon Potawatomi,Pokagon Potawatomi,N,-86.19534057,41.94776118,,,,Dowagiac,49047,"Cass County, MI",26027,MI,Michigan,26,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
626999262L,ST IGNACE TRIBAL HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1140 N State St,Saint Ignace,MI,49781-1048,,1/27/2014,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,626999262L,ST IGNACE TRIBAL HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,97,Mackinac,26097,26,MI,Michigan,Michigan,26,Region V,N,N,12/17/2019,12/17/2019,St Ignace Tribal Health Center,St Ignace Tribal Health Center,N,-84.72758201,45.89097494,,,,Saint Ignace,49781,"Mackinac County, MI",26097,MI,Michigan,26,Region V,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
